"tollgate_id","time_window","direction","volume"
"1","[2016-10-11 02:00:00,2016-10-11 03:00:00)","1","22"
"3","[2016-10-11 02:00:00,2016-10-11 03:00:00)","0","43"
"3","[2016-10-11 02:00:00,2016-10-11 03:00:00)","1","18"
"3","[2016-10-11 03:00:00,2016-10-11 04:00:00)","0","24"
"3","[2016-10-11 03:00:00,2016-10-11 04:00:00)","1","12"
"1","[2016-10-11 03:00:00,2016-10-11 04:00:00)","0","14"
"1","[2016-10-11 03:00:00,2016-10-11 04:00:00)","1","36"
"3","[2016-10-11 04:00:00,2016-10-11 05:00:00)","0","43"
"3","[2016-10-11 04:00:00,2016-10-11 05:00:00)","1","20"
"1","[2016-10-11 04:00:00,2016-10-11 05:00:00)","0","39"
"1","[2016-10-11 04:00:00,2016-10-11 05:00:00)","1","53"
"1","[2016-10-11 05:00:00,2016-10-11 06:00:00)","0","23"
"1","[2016-10-11 05:00:00,2016-10-11 06:00:00)","1","93"
"2","[2016-10-11 05:00:00,2016-10-11 06:00:00)","0","45"
"3","[2016-10-11 05:00:00,2016-10-11 06:00:00)","0","62"
"3","[2016-10-11 05:00:00,2016-10-11 06:00:00)","1","46"
"2","[2016-10-11 06:00:00,2016-10-11 07:00:00)","0","108"
"3","[2016-10-11 06:00:00,2016-10-11 07:00:00)","0","164"
"3","[2016-10-11 06:00:00,2016-10-11 07:00:00)","1","109"
"1","[2016-10-11 06:00:00,2016-10-11 07:00:00)","0","53"
"1","[2016-10-11 06:00:00,2016-10-11 07:00:00)","1","144"
"3","[2016-10-11 07:00:00,2016-10-11 08:00:00)","0","374"
"3","[2016-10-11 07:00:00,2016-10-11 08:00:00)","1","217"
"1","[2016-10-11 07:00:00,2016-10-11 08:00:00)","0","122"
"1","[2016-10-11 07:00:00,2016-10-11 08:00:00)","1","259"
"2","[2016-10-11 07:00:00,2016-10-11 08:00:00)","0","306"
"2","[2016-10-11 08:00:00,2016-10-11 09:00:00)","0","351"
"3","[2016-10-11 08:00:00,2016-10-11 09:00:00)","0","476"
"3","[2016-10-11 08:00:00,2016-10-11 09:00:00)","1","356"
"1","[2016-10-11 08:00:00,2016-10-11 09:00:00)","0","138"
"1","[2016-10-11 08:00:00,2016-10-11 09:00:00)","1","364"
"3","[2016-10-11 09:00:00,2016-10-11 10:00:00)","0","385"
"3","[2016-10-11 09:00:00,2016-10-11 10:00:00)","1","325"
"2","[2016-10-11 09:00:00,2016-10-11 10:00:00)","0","269"
"1","[2016-10-11 09:00:00,2016-10-11 10:00:00)","0","136"
"1","[2016-10-11 09:00:00,2016-10-11 10:00:00)","1","360"
"1","[2016-10-11 10:00:00,2016-10-11 11:00:00)","0","121"
"1","[2016-10-11 10:00:00,2016-10-11 11:00:00)","1","275"
"3","[2016-10-11 10:00:00,2016-10-11 11:00:00)","0","317"
"3","[2016-10-11 10:00:00,2016-10-11 11:00:00)","1","212"
"2","[2016-10-11 10:00:00,2016-10-11 11:00:00)","0","195"
"1","[2016-10-11 11:00:00,2016-10-11 12:00:00)","0","121"
"1","[2016-10-11 11:00:00,2016-10-11 12:00:00)","1","228"
"3","[2016-10-11 11:00:00,2016-10-11 12:00:00)","0","274"
"3","[2016-10-11 11:00:00,2016-10-11 12:00:00)","1","235"
"2","[2016-10-11 11:00:00,2016-10-11 12:00:00)","0","198"
"3","[2016-10-11 12:00:00,2016-10-11 13:00:00)","0","278"
"3","[2016-10-11 12:00:00,2016-10-11 13:00:00)","1","267"
"2","[2016-10-11 12:00:00,2016-10-11 13:00:00)","0","204"
"1","[2016-10-11 12:00:00,2016-10-11 13:00:00)","0","135"
"1","[2016-10-11 12:00:00,2016-10-11 13:00:00)","1","263"
"3","[2016-10-11 13:00:00,2016-10-11 14:00:00)","0","250"
"3","[2016-10-11 13:00:00,2016-10-11 14:00:00)","1","347"
"1","[2016-10-11 13:00:00,2016-10-11 14:00:00)","0","108"
"1","[2016-10-11 13:00:00,2016-10-11 14:00:00)","1","316"
"2","[2016-10-11 13:00:00,2016-10-11 14:00:00)","0","174"
"2","[2016-10-11 14:00:00,2016-10-11 15:00:00)","0","215"
"1","[2016-10-11 14:00:00,2016-10-11 15:00:00)","0","135"
"1","[2016-10-11 14:00:00,2016-10-11 15:00:00)","1","279"
"3","[2016-10-11 14:00:00,2016-10-11 15:00:00)","0","282"
"3","[2016-10-11 14:00:00,2016-10-11 15:00:00)","1","296"
"3","[2016-10-11 15:00:00,2016-10-11 16:00:00)","0","312"
"3","[2016-10-11 15:00:00,2016-10-11 16:00:00)","1","233"
"1","[2016-10-11 15:00:00,2016-10-11 16:00:00)","0","139"
"1","[2016-10-11 15:00:00,2016-10-11 16:00:00)","1","261"
"2","[2016-10-11 15:00:00,2016-10-11 16:00:00)","0","245"
"2","[2016-10-11 16:00:00,2016-10-11 17:00:00)","0","216"
"1","[2016-10-11 16:00:00,2016-10-11 17:00:00)","0","139"
"1","[2016-10-11 16:00:00,2016-10-11 17:00:00)","1","275"
"3","[2016-10-11 16:00:00,2016-10-11 17:00:00)","0","352"
"3","[2016-10-11 16:00:00,2016-10-11 17:00:00)","1","266"
"1","[2016-10-11 17:00:00,2016-10-11 18:00:00)","0","93"
"1","[2016-10-11 17:00:00,2016-10-11 18:00:00)","1","277"
"2","[2016-10-11 17:00:00,2016-10-11 18:00:00)","0","237"
"3","[2016-10-11 17:00:00,2016-10-11 18:00:00)","0","343"
"3","[2016-10-11 17:00:00,2016-10-11 18:00:00)","1","305"
"2","[2016-10-11 18:00:00,2016-10-11 19:00:00)","0","160"
"3","[2016-10-11 18:00:00,2016-10-11 19:00:00)","0","237"
"3","[2016-10-11 18:00:00,2016-10-11 19:00:00)","1","229"
"1","[2016-10-11 18:00:00,2016-10-11 19:00:00)","0","85"
"1","[2016-10-11 18:00:00,2016-10-11 19:00:00)","1","211"
"2","[2016-10-11 19:00:00,2016-10-11 20:00:00)","0","102"
"1","[2016-10-11 19:00:00,2016-10-11 20:00:00)","0","69"
"1","[2016-10-11 19:00:00,2016-10-11 20:00:00)","1","155"
"3","[2016-10-11 19:00:00,2016-10-11 20:00:00)","0","177"
"3","[2016-10-11 19:00:00,2016-10-11 20:00:00)","1","175"
"2","[2016-10-11 20:00:00,2016-10-11 21:00:00)","0","101"
"3","[2016-10-11 20:00:00,2016-10-11 21:00:00)","0","125"
"3","[2016-10-11 20:00:00,2016-10-11 21:00:00)","1","135"
"1","[2016-10-11 20:00:00,2016-10-11 21:00:00)","0","43"
"1","[2016-10-11 20:00:00,2016-10-11 21:00:00)","1","114"
"3","[2016-10-11 21:00:00,2016-10-11 22:00:00)","0","106"
"3","[2016-10-11 21:00:00,2016-10-11 22:00:00)","1","107"
"1","[2016-10-11 21:00:00,2016-10-11 22:00:00)","0","40"
"1","[2016-10-11 21:00:00,2016-10-11 22:00:00)","1","92"
"2","[2016-10-11 21:00:00,2016-10-11 22:00:00)","0","87"
"2","[2016-10-11 22:00:00,2016-10-11 23:00:00)","0","57"
"3","[2016-10-11 22:00:00,2016-10-11 23:00:00)","0","61"
"3","[2016-10-11 22:00:00,2016-10-11 23:00:00)","1","50"
"1","[2016-10-11 22:00:00,2016-10-11 23:00:00)","0","22"
"1","[2016-10-11 22:00:00,2016-10-11 23:00:00)","1","69"
"2","[2016-10-11 23:00:00,2016-10-12 00:00:00)","0","40"
"3","[2016-10-11 23:00:00,2016-10-12 00:00:00)","0","38"
"3","[2016-10-11 23:00:00,2016-10-12 00:00:00)","1","33"
"1","[2016-10-11 23:00:00,2016-10-12 00:00:00)","0","25"
"1","[2016-10-11 23:00:00,2016-10-12 00:00:00)","1","41"
"3","[2016-10-12 00:00:00,2016-10-12 01:00:00)","0","51"
"3","[2016-10-12 00:00:00,2016-10-12 01:00:00)","1","286"
"1","[2016-10-12 00:00:00,2016-10-12 01:00:00)","0","26"
"1","[2016-10-12 00:00:00,2016-10-12 01:00:00)","1","226"
"2","[2016-10-12 00:00:00,2016-10-12 01:00:00)","0","5"
"3","[2016-10-12 01:00:00,2016-10-12 02:00:00)","0","53"
"3","[2016-10-12 01:00:00,2016-10-12 02:00:00)","1","35"
"1","[2016-10-12 01:00:00,2016-10-12 02:00:00)","0","20"
"1","[2016-10-12 01:00:00,2016-10-12 02:00:00)","1","21"
"1","[2016-10-12 02:00:00,2016-10-12 03:00:00)","0","24"
"1","[2016-10-12 02:00:00,2016-10-12 03:00:00)","1","26"
"3","[2016-10-12 02:00:00,2016-10-12 03:00:00)","0","41"
"3","[2016-10-12 02:00:00,2016-10-12 03:00:00)","1","22"
"1","[2016-10-12 03:00:00,2016-10-12 04:00:00)","0","28"
"1","[2016-10-12 03:00:00,2016-10-12 04:00:00)","1","38"
"3","[2016-10-12 03:00:00,2016-10-12 04:00:00)","0","36"
"3","[2016-10-12 03:00:00,2016-10-12 04:00:00)","1","16"
"1","[2016-10-12 04:00:00,2016-10-12 05:00:00)","0","26"
"1","[2016-10-12 04:00:00,2016-10-12 05:00:00)","1","63"
"3","[2016-10-12 04:00:00,2016-10-12 05:00:00)","0","36"
"3","[2016-10-12 04:00:00,2016-10-12 05:00:00)","1","18"
"1","[2016-10-12 05:00:00,2016-10-12 06:00:00)","0","17"
"1","[2016-10-12 05:00:00,2016-10-12 06:00:00)","1","92"
"2","[2016-10-12 05:00:00,2016-10-12 06:00:00)","0","43"
"3","[2016-10-12 05:00:00,2016-10-12 06:00:00)","0","58"
"3","[2016-10-12 05:00:00,2016-10-12 06:00:00)","1","36"
"1","[2016-10-12 06:00:00,2016-10-12 07:00:00)","0","43"
"1","[2016-10-12 06:00:00,2016-10-12 07:00:00)","1","152"
"3","[2016-10-12 06:00:00,2016-10-12 07:00:00)","0","164"
"3","[2016-10-12 06:00:00,2016-10-12 07:00:00)","1","91"
"2","[2016-10-12 06:00:00,2016-10-12 07:00:00)","0","104"
"1","[2016-10-12 07:00:00,2016-10-12 08:00:00)","0","96"
"1","[2016-10-12 07:00:00,2016-10-12 08:00:00)","1","265"
"2","[2016-10-12 07:00:00,2016-10-12 08:00:00)","0","302"
"3","[2016-10-12 07:00:00,2016-10-12 08:00:00)","0","369"
"3","[2016-10-12 07:00:00,2016-10-12 08:00:00)","1","256"
"1","[2016-10-12 08:00:00,2016-10-12 09:00:00)","0","154"
"1","[2016-10-12 08:00:00,2016-10-12 09:00:00)","1","334"
"3","[2016-10-12 08:00:00,2016-10-12 09:00:00)","0","457"
"3","[2016-10-12 08:00:00,2016-10-12 09:00:00)","1","350"
"2","[2016-10-12 08:00:00,2016-10-12 09:00:00)","0","367"
"2","[2016-10-12 09:00:00,2016-10-12 10:00:00)","0","306"
"3","[2016-10-12 09:00:00,2016-10-12 10:00:00)","0","365"
"3","[2016-10-12 09:00:00,2016-10-12 10:00:00)","1","330"
"1","[2016-10-12 09:00:00,2016-10-12 10:00:00)","0","129"
"1","[2016-10-12 09:00:00,2016-10-12 10:00:00)","1","338"
"1","[2016-10-12 10:00:00,2016-10-12 11:00:00)","0","126"
"1","[2016-10-12 10:00:00,2016-10-12 11:00:00)","1","295"
"3","[2016-10-12 10:00:00,2016-10-12 11:00:00)","0","309"
"3","[2016-10-12 10:00:00,2016-10-12 11:00:00)","1","259"
"2","[2016-10-12 10:00:00,2016-10-12 11:00:00)","0","207"
"1","[2016-10-12 11:00:00,2016-10-12 12:00:00)","0","112"
"1","[2016-10-12 11:00:00,2016-10-12 12:00:00)","1","251"
"3","[2016-10-12 11:00:00,2016-10-12 12:00:00)","0","276"
"3","[2016-10-12 11:00:00,2016-10-12 12:00:00)","1","215"
"2","[2016-10-12 11:00:00,2016-10-12 12:00:00)","0","154"
"1","[2016-10-12 12:00:00,2016-10-12 13:00:00)","0","122"
"1","[2016-10-12 12:00:00,2016-10-12 13:00:00)","1","284"
"3","[2016-10-12 12:00:00,2016-10-12 13:00:00)","0","267"
"3","[2016-10-12 12:00:00,2016-10-12 13:00:00)","1","215"
"2","[2016-10-12 12:00:00,2016-10-12 13:00:00)","0","190"
"2","[2016-10-12 13:00:00,2016-10-12 14:00:00)","0","214"
"3","[2016-10-12 13:00:00,2016-10-12 14:00:00)","0","316"
"3","[2016-10-12 13:00:00,2016-10-12 14:00:00)","1","261"
"1","[2016-10-12 13:00:00,2016-10-12 14:00:00)","0","142"
"1","[2016-10-12 13:00:00,2016-10-12 14:00:00)","1","294"
"2","[2016-10-12 14:00:00,2016-10-12 15:00:00)","0","215"
"3","[2016-10-12 14:00:00,2016-10-12 15:00:00)","0","325"
"3","[2016-10-12 14:00:00,2016-10-12 15:00:00)","1","272"
"1","[2016-10-12 14:00:00,2016-10-12 15:00:00)","0","143"
"1","[2016-10-12 14:00:00,2016-10-12 15:00:00)","1","290"
"2","[2016-10-12 15:00:00,2016-10-12 16:00:00)","0","213"
"3","[2016-10-12 15:00:00,2016-10-12 16:00:00)","0","327"
"3","[2016-10-12 15:00:00,2016-10-12 16:00:00)","1","274"
"1","[2016-10-12 15:00:00,2016-10-12 16:00:00)","0","136"
"1","[2016-10-12 15:00:00,2016-10-12 16:00:00)","1","281"
"3","[2016-10-12 16:00:00,2016-10-12 17:00:00)","0","329"
"3","[2016-10-12 16:00:00,2016-10-12 17:00:00)","1","252"
"2","[2016-10-12 16:00:00,2016-10-12 17:00:00)","0","219"
"1","[2016-10-12 16:00:00,2016-10-12 17:00:00)","0","131"
"1","[2016-10-12 16:00:00,2016-10-12 17:00:00)","1","330"
"2","[2016-10-12 17:00:00,2016-10-12 18:00:00)","0","239"
"3","[2016-10-12 17:00:00,2016-10-12 18:00:00)","0","349"
"3","[2016-10-12 17:00:00,2016-10-12 18:00:00)","1","277"
"1","[2016-10-12 17:00:00,2016-10-12 18:00:00)","0","94"
"1","[2016-10-12 17:00:00,2016-10-12 18:00:00)","1","350"
"2","[2016-10-12 18:00:00,2016-10-12 19:00:00)","0","187"
"1","[2016-10-12 18:00:00,2016-10-12 19:00:00)","0","75"
"1","[2016-10-12 18:00:00,2016-10-12 19:00:00)","1","196"
"3","[2016-10-12 18:00:00,2016-10-12 19:00:00)","0","230"
"3","[2016-10-12 18:00:00,2016-10-12 19:00:00)","1","246"
"2","[2016-10-12 19:00:00,2016-10-12 20:00:00)","0","112"
"3","[2016-10-12 19:00:00,2016-10-12 20:00:00)","0","149"
"3","[2016-10-12 19:00:00,2016-10-12 20:00:00)","1","181"
"1","[2016-10-12 19:00:00,2016-10-12 20:00:00)","0","59"
"1","[2016-10-12 19:00:00,2016-10-12 20:00:00)","1","127"
"2","[2016-10-12 20:00:00,2016-10-12 21:00:00)","0","95"
"3","[2016-10-12 20:00:00,2016-10-12 21:00:00)","0","102"
"3","[2016-10-12 20:00:00,2016-10-12 21:00:00)","1","156"
"1","[2016-10-12 20:00:00,2016-10-12 21:00:00)","0","49"
"1","[2016-10-12 20:00:00,2016-10-12 21:00:00)","1","124"
"2","[2016-10-12 21:00:00,2016-10-12 22:00:00)","0","77"
"3","[2016-10-12 21:00:00,2016-10-12 22:00:00)","0","98"
"3","[2016-10-12 21:00:00,2016-10-12 22:00:00)","1","110"
"1","[2016-10-12 21:00:00,2016-10-12 22:00:00)","0","48"
"1","[2016-10-12 21:00:00,2016-10-12 22:00:00)","1","98"
"2","[2016-10-12 22:00:00,2016-10-12 23:00:00)","0","49"
"1","[2016-10-12 22:00:00,2016-10-12 23:00:00)","0","25"
"1","[2016-10-12 22:00:00,2016-10-12 23:00:00)","1","83"
"3","[2016-10-12 22:00:00,2016-10-12 23:00:00)","0","58"
"3","[2016-10-12 22:00:00,2016-10-12 23:00:00)","1","82"
"3","[2016-10-12 23:00:00,2016-10-13 00:00:00)","0","33"
"3","[2016-10-12 23:00:00,2016-10-13 00:00:00)","1","44"
"2","[2016-10-12 23:00:00,2016-10-13 00:00:00)","0","29"
"1","[2016-10-12 23:00:00,2016-10-13 00:00:00)","0","14"
"1","[2016-10-12 23:00:00,2016-10-13 00:00:00)","1","42"
"3","[2016-10-13 00:00:00,2016-10-13 01:00:00)","0","40"
"3","[2016-10-13 00:00:00,2016-10-13 01:00:00)","1","305"
"2","[2016-10-13 00:00:00,2016-10-13 01:00:00)","0","9"
"1","[2016-10-13 00:00:00,2016-10-13 01:00:00)","0","23"
"1","[2016-10-13 00:00:00,2016-10-13 01:00:00)","1","215"
"3","[2016-10-13 01:00:00,2016-10-13 02:00:00)","0","52"
"3","[2016-10-13 01:00:00,2016-10-13 02:00:00)","1","21"
"1","[2016-10-13 01:00:00,2016-10-13 02:00:00)","0","31"
"1","[2016-10-13 01:00:00,2016-10-13 02:00:00)","1","22"
"2","[2016-10-13 01:00:00,2016-10-13 02:00:00)","0","4"
"3","[2016-10-13 02:00:00,2016-10-13 03:00:00)","0","41"
"3","[2016-10-13 02:00:00,2016-10-13 03:00:00)","1","21"
"1","[2016-10-13 02:00:00,2016-10-13 03:00:00)","0","22"
"1","[2016-10-13 02:00:00,2016-10-13 03:00:00)","1","26"
"3","[2016-10-13 03:00:00,2016-10-13 04:00:00)","0","34"
"3","[2016-10-13 03:00:00,2016-10-13 04:00:00)","1","26"
"2","[2016-10-13 03:00:00,2016-10-13 04:00:00)","0","1"
"1","[2016-10-13 03:00:00,2016-10-13 04:00:00)","0","27"
"1","[2016-10-13 03:00:00,2016-10-13 04:00:00)","1","32"
"1","[2016-10-13 04:00:00,2016-10-13 05:00:00)","0","32"
"1","[2016-10-13 04:00:00,2016-10-13 05:00:00)","1","63"
"3","[2016-10-13 04:00:00,2016-10-13 05:00:00)","0","36"
"3","[2016-10-13 04:00:00,2016-10-13 05:00:00)","1","11"
"2","[2016-10-13 04:00:00,2016-10-13 05:00:00)","0","2"
"1","[2016-10-13 05:00:00,2016-10-13 06:00:00)","0","13"
"1","[2016-10-13 05:00:00,2016-10-13 06:00:00)","1","105"
"2","[2016-10-13 05:00:00,2016-10-13 06:00:00)","0","54"
"3","[2016-10-13 05:00:00,2016-10-13 06:00:00)","0","48"
"3","[2016-10-13 05:00:00,2016-10-13 06:00:00)","1","38"
"1","[2016-10-13 06:00:00,2016-10-13 07:00:00)","0","67"
"1","[2016-10-13 06:00:00,2016-10-13 07:00:00)","1","161"
"3","[2016-10-13 06:00:00,2016-10-13 07:00:00)","0","141"
"3","[2016-10-13 06:00:00,2016-10-13 07:00:00)","1","115"
"2","[2016-10-13 06:00:00,2016-10-13 07:00:00)","0","143"
"2","[2016-10-13 07:00:00,2016-10-13 08:00:00)","0","343"
"3","[2016-10-13 07:00:00,2016-10-13 08:00:00)","0","389"
"3","[2016-10-13 07:00:00,2016-10-13 08:00:00)","1","233"
"1","[2016-10-13 07:00:00,2016-10-13 08:00:00)","0","125"
"1","[2016-10-13 07:00:00,2016-10-13 08:00:00)","1","281"
"3","[2016-10-13 08:00:00,2016-10-13 09:00:00)","0","467"
"3","[2016-10-13 08:00:00,2016-10-13 09:00:00)","1","365"
"1","[2016-10-13 08:00:00,2016-10-13 09:00:00)","0","152"
"1","[2016-10-13 08:00:00,2016-10-13 09:00:00)","1","351"
"2","[2016-10-13 08:00:00,2016-10-13 09:00:00)","0","354"
"3","[2016-10-13 09:00:00,2016-10-13 10:00:00)","0","419"
"3","[2016-10-13 09:00:00,2016-10-13 10:00:00)","1","324"
"1","[2016-10-13 09:00:00,2016-10-13 10:00:00)","0","170"
"1","[2016-10-13 09:00:00,2016-10-13 10:00:00)","1","334"
"2","[2016-10-13 09:00:00,2016-10-13 10:00:00)","0","305"
"3","[2016-10-13 10:00:00,2016-10-13 11:00:00)","0","358"
"3","[2016-10-13 10:00:00,2016-10-13 11:00:00)","1","271"
"1","[2016-10-13 10:00:00,2016-10-13 11:00:00)","0","134"
"1","[2016-10-13 10:00:00,2016-10-13 11:00:00)","1","284"
"2","[2016-10-13 10:00:00,2016-10-13 11:00:00)","0","220"
"3","[2016-10-13 11:00:00,2016-10-13 12:00:00)","0","296"
"3","[2016-10-13 11:00:00,2016-10-13 12:00:00)","1","220"
"2","[2016-10-13 11:00:00,2016-10-13 12:00:00)","0","202"
"1","[2016-10-13 11:00:00,2016-10-13 12:00:00)","0","97"
"1","[2016-10-13 11:00:00,2016-10-13 12:00:00)","1","246"
"2","[2016-10-13 12:00:00,2016-10-13 13:00:00)","0","209"
"3","[2016-10-13 12:00:00,2016-10-13 13:00:00)","0","319"
"3","[2016-10-13 12:00:00,2016-10-13 13:00:00)","1","295"
"1","[2016-10-13 12:00:00,2016-10-13 13:00:00)","0","134"
"1","[2016-10-13 12:00:00,2016-10-13 13:00:00)","1","280"
"1","[2016-10-13 13:00:00,2016-10-13 14:00:00)","0","148"
"1","[2016-10-13 13:00:00,2016-10-13 14:00:00)","1","303"
"2","[2016-10-13 13:00:00,2016-10-13 14:00:00)","0","229"
"3","[2016-10-13 13:00:00,2016-10-13 14:00:00)","0","356"
"3","[2016-10-13 13:00:00,2016-10-13 14:00:00)","1","301"
"3","[2016-10-13 14:00:00,2016-10-13 15:00:00)","0","344"
"3","[2016-10-13 14:00:00,2016-10-13 15:00:00)","1","307"
"2","[2016-10-13 14:00:00,2016-10-13 15:00:00)","0","250"
"1","[2016-10-13 14:00:00,2016-10-13 15:00:00)","0","138"
"1","[2016-10-13 14:00:00,2016-10-13 15:00:00)","1","298"
"2","[2016-10-13 15:00:00,2016-10-13 16:00:00)","0","241"
"1","[2016-10-13 15:00:00,2016-10-13 16:00:00)","0","124"
"1","[2016-10-13 15:00:00,2016-10-13 16:00:00)","1","266"
"3","[2016-10-13 15:00:00,2016-10-13 16:00:00)","0","348"
"3","[2016-10-13 15:00:00,2016-10-13 16:00:00)","1","329"
"3","[2016-10-13 16:00:00,2016-10-13 17:00:00)","0","381"
"3","[2016-10-13 16:00:00,2016-10-13 17:00:00)","1","341"
"2","[2016-10-13 16:00:00,2016-10-13 17:00:00)","0","234"
"1","[2016-10-13 16:00:00,2016-10-13 17:00:00)","0","142"
"1","[2016-10-13 16:00:00,2016-10-13 17:00:00)","1","299"
"2","[2016-10-13 17:00:00,2016-10-13 18:00:00)","0","237"
"3","[2016-10-13 17:00:00,2016-10-13 18:00:00)","0","350"
"3","[2016-10-13 17:00:00,2016-10-13 18:00:00)","1","289"
"1","[2016-10-13 17:00:00,2016-10-13 18:00:00)","0","138"
"1","[2016-10-13 17:00:00,2016-10-13 18:00:00)","1","328"
"3","[2016-10-13 18:00:00,2016-10-13 19:00:00)","0","223"
"3","[2016-10-13 18:00:00,2016-10-13 19:00:00)","1","242"
"2","[2016-10-13 18:00:00,2016-10-13 19:00:00)","0","195"
"1","[2016-10-13 18:00:00,2016-10-13 19:00:00)","0","90"
"1","[2016-10-13 18:00:00,2016-10-13 19:00:00)","1","202"
"3","[2016-10-13 19:00:00,2016-10-13 20:00:00)","0","151"
"3","[2016-10-13 19:00:00,2016-10-13 20:00:00)","1","174"
"2","[2016-10-13 19:00:00,2016-10-13 20:00:00)","0","128"
"1","[2016-10-13 19:00:00,2016-10-13 20:00:00)","0","57"
"1","[2016-10-13 19:00:00,2016-10-13 20:00:00)","1","130"
"3","[2016-10-13 20:00:00,2016-10-13 21:00:00)","0","146"
"3","[2016-10-13 20:00:00,2016-10-13 21:00:00)","1","142"
"2","[2016-10-13 20:00:00,2016-10-13 21:00:00)","0","120"
"1","[2016-10-13 20:00:00,2016-10-13 21:00:00)","0","53"
"1","[2016-10-13 20:00:00,2016-10-13 21:00:00)","1","119"
"2","[2016-10-13 21:00:00,2016-10-13 22:00:00)","0","78"
"1","[2016-10-13 21:00:00,2016-10-13 22:00:00)","0","52"
"1","[2016-10-13 21:00:00,2016-10-13 22:00:00)","1","77"
"3","[2016-10-13 21:00:00,2016-10-13 22:00:00)","0","95"
"3","[2016-10-13 21:00:00,2016-10-13 22:00:00)","1","118"
"1","[2016-10-13 22:00:00,2016-10-13 23:00:00)","0","26"
"1","[2016-10-13 22:00:00,2016-10-13 23:00:00)","1","68"
"3","[2016-10-13 22:00:00,2016-10-13 23:00:00)","0","62"
"3","[2016-10-13 22:00:00,2016-10-13 23:00:00)","1","94"
"2","[2016-10-13 22:00:00,2016-10-13 23:00:00)","0","45"
"1","[2016-10-13 23:00:00,2016-10-14 00:00:00)","0","23"
"1","[2016-10-13 23:00:00,2016-10-14 00:00:00)","1","33"
"3","[2016-10-13 23:00:00,2016-10-14 00:00:00)","0","35"
"3","[2016-10-13 23:00:00,2016-10-14 00:00:00)","1","43"
"2","[2016-10-13 23:00:00,2016-10-14 00:00:00)","0","26"
"1","[2016-10-14 00:00:00,2016-10-14 01:00:00)","0","38"
"1","[2016-10-14 00:00:00,2016-10-14 01:00:00)","1","211"
"3","[2016-10-14 00:00:00,2016-10-14 01:00:00)","0","50"
"3","[2016-10-14 00:00:00,2016-10-14 01:00:00)","1","321"
"2","[2016-10-14 00:00:00,2016-10-14 01:00:00)","0","3"
"3","[2016-10-14 01:00:00,2016-10-14 02:00:00)","0","53"
"3","[2016-10-14 01:00:00,2016-10-14 02:00:00)","1","40"
"1","[2016-10-14 01:00:00,2016-10-14 02:00:00)","0","29"
"1","[2016-10-14 01:00:00,2016-10-14 02:00:00)","1","23"
"2","[2016-10-14 01:00:00,2016-10-14 02:00:00)","0","1"
"3","[2016-10-14 02:00:00,2016-10-14 03:00:00)","0","42"
"3","[2016-10-14 02:00:00,2016-10-14 03:00:00)","1","20"
"1","[2016-10-14 02:00:00,2016-10-14 03:00:00)","0","24"
"1","[2016-10-14 02:00:00,2016-10-14 03:00:00)","1","23"
"2","[2016-10-14 02:00:00,2016-10-14 03:00:00)","0","1"
"3","[2016-10-14 03:00:00,2016-10-14 04:00:00)","0","32"
"3","[2016-10-14 03:00:00,2016-10-14 04:00:00)","1","10"
"2","[2016-10-14 03:00:00,2016-10-14 04:00:00)","0","3"
"1","[2016-10-14 03:00:00,2016-10-14 04:00:00)","0","15"
"1","[2016-10-14 03:00:00,2016-10-14 04:00:00)","1","27"
"1","[2016-10-14 04:00:00,2016-10-14 05:00:00)","0","31"
"1","[2016-10-14 04:00:00,2016-10-14 05:00:00)","1","58"
"3","[2016-10-14 04:00:00,2016-10-14 05:00:00)","0","38"
"3","[2016-10-14 04:00:00,2016-10-14 05:00:00)","1","23"
"2","[2016-10-14 04:00:00,2016-10-14 05:00:00)","0","7"
"3","[2016-10-14 05:00:00,2016-10-14 06:00:00)","0","49"
"3","[2016-10-14 05:00:00,2016-10-14 06:00:00)","1","29"
"2","[2016-10-14 05:00:00,2016-10-14 06:00:00)","0","46"
"1","[2016-10-14 05:00:00,2016-10-14 06:00:00)","0","18"
"1","[2016-10-14 05:00:00,2016-10-14 06:00:00)","1","103"
"3","[2016-10-14 06:00:00,2016-10-14 07:00:00)","0","135"
"3","[2016-10-14 06:00:00,2016-10-14 07:00:00)","1","105"
"2","[2016-10-14 06:00:00,2016-10-14 07:00:00)","0","112"
"1","[2016-10-14 06:00:00,2016-10-14 07:00:00)","0","54"
"1","[2016-10-14 06:00:00,2016-10-14 07:00:00)","1","139"
"3","[2016-10-14 07:00:00,2016-10-14 08:00:00)","0","371"
"3","[2016-10-14 07:00:00,2016-10-14 08:00:00)","1","221"
"2","[2016-10-14 07:00:00,2016-10-14 08:00:00)","0","291"
"1","[2016-10-14 07:00:00,2016-10-14 08:00:00)","0","81"
"1","[2016-10-14 07:00:00,2016-10-14 08:00:00)","1","270"
"2","[2016-10-14 08:00:00,2016-10-14 09:00:00)","0","385"
"1","[2016-10-14 08:00:00,2016-10-14 09:00:00)","0","139"
"1","[2016-10-14 08:00:00,2016-10-14 09:00:00)","1","323"
"3","[2016-10-14 08:00:00,2016-10-14 09:00:00)","0","484"
"3","[2016-10-14 08:00:00,2016-10-14 09:00:00)","1","360"
"3","[2016-10-14 09:00:00,2016-10-14 10:00:00)","0","430"
"3","[2016-10-14 09:00:00,2016-10-14 10:00:00)","1","330"
